address,lifetime,most_active_day,activity_days,in_vs_out,num_in,num_out,addresses_in_out,median_delay,mean_delay,max_delay,min_delay,total_sent,total_recv,avg_out,avg_in,max_diff,class
1CydT7ejjrzELkprjJp6pCZrcN27WuoFdF,200582909,"('2011-04-29', 2)",45,2.0625,33,16,67,231126.5,9574963,56550450,12063,553.7855424,553.7855424,34.6115964,16.78138007,553.7855424,0
1D1ZMYEq8RFs5Dd7E2xM6i9N3n33sUxsNS,8000665,"('2011-02-17', 15)",11,2.615384615,34,13,67,4550,53753.375,402594,791,57.94,57.94,4.456923077,1.704117647,57.94,0
1QBEiWBG8a356f2r6XyD258PW4EirP2PDF,15116682,"('2011-06-09', 10)",55,1.622222222,73,45,67,3405,15368.36364,91157,0,21.79836801,21.79836801,0.484408178,0.298607781,21.79836801,0
1MUNRzU8VF1NSdM39uP9SBY5bVWazNwyYq,4056236,"('2011-01-19', 7)",19,1.318181818,29,22,67,45853,43614.75,72981,4917,3755.72,3755.72,170.7145455,129.5075862,3755.72,0
1DZAZEgdXi3mwDnY6DSoHV5K4t7ZhG6Avg,116062347,"('2012-07-23', 3)",253,1.179310345,171,145,67,57417.5,104000.3264,3734177,967,195.3348,195.3348,1.347136552,1.142308772,195.3348,0
1AZch9RgNZJZTVBJSd8Q8bbWSTKAbdQQ2f,4150968,"('2011-04-30', 4)",35,4.75,38,8,67,5703,53218.2,157406,1158,40.04,40.04,5.005,1.053684211,40.04,0
1CkMWHRY1PqEHw36HzTC4GF9ABZZNYsWeD,7107040,"('2011-06-14', 7)",22,1.083333333,26,24,67,6381,15062.53846,63166,1756,129.45,129.45,5.39375,4.978846154,129.45,0
1AJRz6Cw7PuMMUR2j62T3vu82bo18oYWy3,64583037,"('2013-03-27', 25)",53,3.347826087,77,23,67,0,138091.1875,2140812,0,4.60379425,4.60379425,0.200164967,0.059789536,4.60379425,0
1GLi3UotDDcgMJBzZ1gX7gtEsdfQbta16o,232137968,"('2011-05-05', 13)",33,1.520833333,73,48,67,15978,31520.625,160477,189,120.6992886,120.6994641,2.514568512,1.653417316,120.699464,0
1PPrSSDg8eswL2VsaHZiHWurLj7Xi15a1c,35163935,"('2011-09-09', 9)",54,1.277777778,69,54,67,21354,60285.63333,324535,0,2080.23007,2080.23007,38.52277907,30.14826188,2080.23007,0
1FPG3vjdg5bmZMeUorMGmwAouL9cxQqdaP,3556604,"('2011-06-12', 4)",16,1,15,15,67,24355,44904.23077,176021,1741,0.18,0.18,0.012,0.012,0.18,0
1EBPBQpoZtHK1g6HYDhK7YU3Npfs7r9cW3,147827522,"('2011-05-15', 11)",103,123.5,247,2,49,117446,117446,117446,117446,12.00175309,12.00175309,6.000876545,0.048590093,12.00175309,0
1MSGtq44fDH6z6Asy5PGpEUZcnVf4PW48y,1189937,"('2011-06-12', 32)",15,102.5,205,2,58,5524.5,5524.5,8328,2721,10.38,10.39,5.19,0.050682927,10.39,0
13PKp5X9Po1v33tccyMHqh5Kkevnhddjrz,37817083,"('2011-06-13', 4)",55,2.55,51,20,67,189509.5,303249.3571,1309308,5442,601.733301,601.733301,30.08666505,11.79869218,601.733301,0
15w27GaUxP8Rru94z21JsVfFWhBFSh1uvT,6137722,"('2011-06-23', 4)",67,3.130434783,72,23,67,1724.5,10540.05,74538,291,144.9537462,144.9537462,6.30233679,2.013246474,144.9537462,0
1LofcagFrDmkFYtwAHhppVWPANdL2Yk36T,9921439,"('2011-06-18', 4)",15,1.076923077,14,13,67,20743,126847.2857,604121,1971,9374.92,9374.92,721.1476923,669.6371429,9374.92,0
19RUqHfp1CnXQzch1D4VXsewLKybt9EhE2,3246421,"('2011-03-25', 4)",13,1,14,14,42,1568.5,3162.5,10302,531,390.67,390.67,27.905,27.905,390.67,0
12ypPcj6C7ocTYji3tRKnLVLSfiVN9hqMk,34211611,"('2011-06-01', 10)",49,9.8,147,15,67,12400.5,12400.5,12578,12223,100.735504,100.735504,6.715700267,0.685275537,100.735504,0
1Fw5fLzSBDgUxRuGaQKLddJrrhkxGfXFpn,85814202,"('2012-12-11', 3)",743,15.33333333,782,51,67,47167,47680.69767,97511,2483,295.48,295.48,5.79372549,0.377851662,295.48,0
13FM5oGXozSwNdVKZjm3HVrj1qtD5Yv745,8061729,"('2011-07-06', 3)",29,2.090909091,23,11,67,85733.5,160534.25,433092,37578,32.92753893,32.92753893,2.99341263,1.431632127,32.92753893,0
1GAbPbGg1qQCkGrehVxAKNteaGJEU7rb99,2996726,"('2011-06-10', 5)",25,11,33,3,66,35329.5,35329.5,48628,22031,1.56,1.56,0.52,0.047272727,1.56,0
1EQBPjn9w5WvEbbbBQKUjtxHxnTMaUSMuc,10479926,"('2011-05-18', 5)",41,1.782608696,41,23,58,13359,45451.28571,297433,401,38.86,40.87554166,1.689565217,0.996964431,40.87554166,0
166vasb9tjzvtatViByD8yqZzH1PYgBHnQ,121810959,"('2013-03-21', 6)",49,5.272727273,58,11,67,150590,150590,150590,150590,0.94664546,0.94699499,0.086058678,0.0163275,0.94699499,0
1DtrJAoR32iZWasSeQNqLNuNEjfvxXFtW8,8433211,"('2011-05-15', 2)",32,10.33333333,31,3,61,31069.5,31069.5,61786,353,33.08,33.08,11.02666667,1.067096774,33.08,0
19BQbehg3TwZ5vfAvC3AgkWiTuFiEU4qQT,14385774,"('2011-06-28', 2)",75,1.266666667,57,45,67,17718,48535.38095,180077,104,5905.07,5905.07,131.2237778,103.5977193,5905.07,0
1JUJiyTPucL2TszCamwYNJ8Tqeb45XJ4Sa,10188422,"('2011-07-05', 2)",24,3.333333333,20,6,65,82226,71255.8,122035,1326,6.78273698,6.78273698,1.04712283,0.314136849,6.28273698,0
19Fm7awgnt44vhUda1hTpEaJT8wMCMgv7f,79226824,"('2011-04-21', 13)",28,13,65,5,55,0,449.571429,2997,0,0.88,0.88,0.176,0.013538462,0.88,0
14YXxmSNDoGvw2W97Q1tjh8LR71tKSSSiK,26051250,"('2011-04-28', 8)",89,1.172839506,95,81,67,23331,36528.80556,139623,0,283.28,283.28,3.497283951,2.981894737,283.28,0
13dGz7Go3CSRYoyEAiaYf18F1njU66BT2P,3821754,"('2011-05-07', 4)",39,2,42,21,67,37569,40081.89474,88915,0,232.48,232.48,11.07047619,5.535238095,232.48,0
1QAY8nPSj1TnYNhaGZp7fqrGtEo3ShsbkJ,11242423,"('2011-05-07', 3)",79,7.833333333,94,12,66,31040,46670.77778,129929,9187,2552.89,2552.89,212.7408333,27.15840426,2552.89,0
19QDGMRKdZ9BpDZP2Re6yaDqNQ7zN4wo1D,199960070,"('2011-07-29', 3)",179,31.66666667,190,6,67,66348,3215368,9551509,28247,3401.0437,3401.04521,566.8406167,17.90023795,3401.04521,0
18gPHvrg3kNW2h2tXLezXJaWX3MvUVhk7a,13036023,"('2011-06-27', 3)",39,3.333333333,40,12,67,51681,199224.7273,1714846,8362,41.15,41.15,3.429166667,1.02875,41.15,0
1Af4zjVxQa2df5XyyybW7Pc6R16iYUoC6f,78787471,"('2013-10-17', 4)",71,2.44,61,25,67,122900.5,1070249.083,9238307,0,30.4859279,30.4859279,1.219437116,0.49976931,30.4859279,0
19DAVPvo4W7uRjakbAYZUe8JHZgnfMjbt2,91931913,"('2011-02-17', 2)",35,5,30,6,67,293129.5,1437738,5132619,32074,226220,226220,0.003770333,0.000754067,0.022622,0
1Pe7wWfFQBNoV1zt8FJkJJLCCYgecMq334,3981611,"('2011-06-30', 7)",21,3.142857143,44,14,67,48929,152501.6667,384948,23628,37.65,37.65,2.689285714,0.855681818,37.65,0
19s9PXuJALfiME3H7wCmUGoixYE21LcE4f,23305726,"('2011-05-14', 20)",34,26.375,211,8,67,39518.5,39518.5,73176,5861,490.01,490.01,61.25125,2.322322275,490.01,0
13uGdNTViekUMeZjbY7bmoun5wRZ3ayWbv,3423567,"('2011-06-29', 2)",29,8,32,4,66,61450,65251,118855,15448,4.84,6.81398675,1.21,0.212937086,6.81398675,0
1826QBZ5kUoDzZLVm1H5AxBzeG1wq7FZm6,5559616,"('2011-06-12', 11)",56,1.053763441,98,93,67,11385,19384.77966,75481,1661,141.31,141.31,1.519462366,1.441938776,141.31,0
132u7iyRX3hGYdkE7MHG5iFU3YfjTJspEK,186520381,"('2014-01-07', 2)",28,1.636363636,18,11,67,80289.5,551786.6667,2624821,34890,6.54731979,6.54731979,0.59521089,0.363739988,6.54731979,0
12eQjLAXmkVV3BbZf95yd9Njb3PrKQdrRw,5454940,"('2011-06-14', 4)",20,1,17,17,67,33059.5,46807,189244,1385,29.14317315,29.14317315,1.714304303,1.714304303,29.14317315,0
1PEw5kHBEW571yJFVKZhhi4NkePs15LvHm,6712814,"('2011-05-23', 9)",18,5.5,44,8,67,42992,373511.8333,1491365,0,1.45525757,1.45525757,0.169407196,0.030801308,1.35525757,0
1LEX3tc4xy2eBHJ38UkDyoZsfqiVGsREP5,28957559,"('2011-06-02', 6)",36,2.19047619,46,21,67,2587,11553.1579,133268,308,138.7769864,138.7769864,6.608427924,3.016891009,138.7769864,0
1HRMrWNmN7DBCUKTJr8E7UnxzDXnKuxGbX,5763666,"('2011-07-04', 2)",25,1.055555556,19,18,67,31423,29400.38462,74135,4565,17.94016428,17.94016428,0.996675793,0.944219173,17.94016428,0
1Hd2PmAw9NnENpxfm3zYG1cUvGb7Wn4NX,2436807,"('2011-06-25', 5)",16,15,30,2,66,17950,17950,17950,17950,4.2,4.2,2.1,0.14,4.2,0
1B6NcSdspxv9shwFBrcjo1Yh24VAb8mcbm,1759167,"('2011-06-08', 6)",19,1.083333333,26,24,67,13325.5,21234.28571,119872,0,0.52,0.52,0.021666667,0.02,0.52,0
1CcAVRaWAHzE7cStw3W26TgeusZhUnSFGt,62295263,"('2011-05-19', 2)",23,1,14,14,67,17509,1551956.083,17396103,666,3.63,3.63,0.259285714,0.259285714,3.63,0
196ySZkQhN6uxffq1r3XSdAZfKPMykRb7a,191881581,"('2011-03-27', 4)",50,4.25,51,12,67,187004.5,2392394.667,12586291,16951,46.15,50.43005,3.845833333,0.98882451,50.43005,0
1PjdGJT3rzNYhkW9fSfckShHkm8GEoEMwt,29109352,"('2011-04-11', 5)",102,2.925,117,40,67,34505.5,89125.19444,1665590,1867,225.9439921,225.9439921,5.648599801,1.931145231,225.9439921,0
1ZkvEgT42BwUnQxbFGKfFrXsRSAeXHSPY,4745703,"('2011-05-03', 10)",43,1.090909091,48,44,67,16989,34957.69565,136334,0,203.35,203.35,4.621590909,4.236458333,203.35,0
14wyPPnKMwXcPPj8FmzgNT4GPq6ZoDeHKr,7730527,"('2011-06-05', 5)",18,1.583333333,19,12,67,2976,9548.363636,61248,281,67.31,67.31,5.609166667,3.542631579,67.31,0
1744YYjQaNSeUFCz2dtfYQLs2XYPQhZwRG,4913351,"('2011-07-22', 6)",19,1,17,17,67,20010,34098.54546,138978,2960,12.76,12.76,0.750588235,0.750588235,12.76,0
12sXrPz1ASHLY2JtjPCht3meF8WtknFcWZ,5210896,"('2011-07-02', 2)",34,3.666666667,33,9,57,50299,78817.25,219845,4362,13.93,14.44,1.547777778,0.437575758,14.44,0
1DVMKQVvN52DgjBwxsaMhpRwJWwqKDwpAc,2879172,"('2011-06-08', 20)",25,2.675,107,40,66,5301,27807.17073,608389,0,480.3,480.3,12.0075,4.488785047,480.3,0
127U2BTVQ23td2Fh5dnmdAo6HTXQ3qbNcP,13664854,"('2010-08-20', 20)",11,1.260869565,29,23,67,698705,820717.3333,1763447,0,29.43,29.43,1.273478261,1.01,29.29,0
14BvspidPdHZKFMFi4keRz7cDkrMFz6Sua,31752242,"('2011-06-13', 2)",34,4.571428571,32,7,67,17896,28621.66667,70831,9041,107.39,107.39,15.34142857,3.3559375,107.39,0
12bCunvH78WFxTHqZJVHaudMCyuVDhyD1u,4346470,"('2011-05-01', 3)",46,2.578947368,49,19,67,6965.5,29714,84007,0,979.86,979.86,51.57157895,19.99714286,979.86,0
1DK8nSLKQcL5ysLfBZWKAPo8WscXhCFjWX,7016390,"('2011-06-15', 3)",49,1,45,45,67,12927.5,22124.07143,86611,2404,141.41,141.41,3.142444444,3.142444444,141.41,0
132dfd1tstSW5LrjuXAxiFxeMUZt9xdd5a,20820457,"('2011-06-04', 4)",37,5.375,43,8,65,18060,27821.66667,76118,7298,41.2,41.2,5.15,0.958139535,41.2,0
1FNTpsLm8Mitdd99YC1tHSyN2dVMdQiWYo,44621277,"('2011-02-10', 5)",52,1.533333333,46,30,67,50410,339815.3,3306147,1894,155.005,155.005,5.166833333,3.369673913,155.005,0
1ENy1MXcKUmKEa5uby3nUazbJF5Vf21WLk,140345163,"('2013-07-22', 2)",58,3.916666667,47,12,66,185138,569343.6,1464788,12196,77.79100113,77.79100113,6.304434483,1.609642847,75.6532138,0
1NRPAFzzic9Hn8YvjgyRDjza9XLjp9FrNF,9628823,"('2011-05-18', 6)",59,5.352941176,91,17,67,17843,63371.46154,248853,3414,169.1112058,169.1112058,9.947717987,1.858364899,169.1112058,0
1DFzRod3w9y65q85b4kBsgfMZHcaAsiWy6,174140457,"('2011-05-11', 4)",71,5.076923077,66,13,67,76317.5,2354753.833,13428699,19793,22.38655667,24.52655667,1.722042821,0.371614495,24.52655667,0
14akcjc9r7RT1qivvQFULc2QmwCugUNxth,20907968,"('2011-06-09', 8)",21,1,28,28,67,6548.5,29049.6875,120448,2463,6.4,6.4,0.228571429,0.228571429,6.4,0
17bStuGbR5F6hauktt1N2BPCcZz4za9PmS,3247813,"('2011-06-05', 13)",29,5.071428571,142,28,67,3353,8545.862069,104287,0,118.35,118.35,4.226785714,0.833450704,118.35,0
14bswYju5LLcfJGcmxdH6S27fFHjqTpsR7,408308,"('2011-04-29', 8)",5,7.666666667,23,3,63,9107.5,9107.5,14194,4021,0.73,0.73,0.243333333,0.03173913,0.73,0
1mf3f997fAfHamKtLLMRdhcPTWND22Vs7,41719430,"('2011-05-26', 3)",84,5.5625,89,16,67,38058,79361,357972,525,221.31,221.31,13.831875,2.486629213,221.31,0
1PJAFeszLofD9eUeND7ywhqyE8tw2g47rw,58628407,"('2011-06-10', 7)",99,3.346153846,87,26,67,109699,459799.5238,3612327,4635,18.52019279,18.52019279,0.712315107,0.212875779,18.52019279,0
15hpZLPY3zaRmYfXp71icuF3iFcMi1LpWP,207917389,"('2011-04-26', 4)",101,2.051282051,80,39,67,64078,504174.75,4691369,616,88.94759545,88.94759545,2.280707576,1.111844943,88.94759545,0
13xoym2Aov6H5SDDkvxc4a5YNd8ffQZDiM,165301658,"('2011-06-04', 2)",34,3,27,9,67,105109,101758.25,177554,19261,27.36668089,27.36668089,3.040742321,1.013580774,27.36668089,0
15nT6CRdwedDuqrt8RALWUuZBA4QhpMG8f,7555901,"('2011-01-20', 5)",75,9.625,154,16,67,10072,30847.86667,143954,279,9.86,9.86,0.61625,0.064025974,9.86,0
1PR753WUNAXEDgGFpD1anJAYvoC51cTNjS,107397293,"('2011-05-03', 4)",34,11.28571429,79,7,67,179070,179070,192058,166082,89.83,89.83001,12.83285714,1.137088734,89.83001,0
1A5N6878e6LkT5E852qyPgpfKdKYRH4wuZ,76694186,"('2011-06-22', 3)",62,2.5,50,20,67,52110,1424963.6,10742400,1084,493.5,493.5,24.675,9.87,493.5,0
1PacXnK3yC7GbEYNGUGxwuzBy83jfcnYzo,82922423,"('2011-08-26', 2)",50,2.157894737,41,19,67,42836,86595.94118,252621,1472,229.25,229.25,12.06578947,5.591463415,229.25,0
1DYMsJV3pckiVSJjRJ3kkD6N8eshTU8ans,3893854,"('2011-05-24', 3)",22,2.714285714,19,7,52,76723,102123.2,227773,3985,28.05,28.05,4.007142857,1.476315789,28.05,0
1Jk1VFdYqyngUZrEkKkUhsXuFfqYNj5Rzx,145215210,"('2015-05-17', 4)",45,1.714285714,36,21,67,3078478,8036618.667,21028225,3153,36.27202305,36.27202305,1.727239193,1.007556196,36.27202305,0
1Dg8M99LkreKTcG4QF8H3ySnyT721ZrL6Y,16220172,"('2011-02-17', 4)",40,4.444444444,40,9,65,115088,582392,3777063,2098,148.65,148.65,16.51666667,3.71625,148.65,0
17s2rRdcVDHHfDvUc3ukbJNqCtWeFYEhT3,195871717,"('2014-12-02', 2)",45,1.526315789,29,19,67,42459565.5,42459565.5,83105980,1813151,135.8347254,140.1048394,7.149196074,4.831201359,140.1048394,0
1obk6ozdpiktqmREj8hHHx1xJ94cVF2gg,47518756,"('2012-09-28', 38)",21,4.153846154,54,13,67,1005126,1190869.727,4145782,0,12.69344556,12.69344595,0.976418889,0.235063814,12.69344595,0
1KdpKxCdUbCJWZjQveaw3r9h4cNZS2E7Jv,212004082,"('2011-02-15', 2)",64,6.777777778,61,9,67,26027559,26027559,42605458,9449660,60.411,60.41100001,6.712333333,0.990344262,60.41100001,0
1K9YPNam564ZFtwUziNCfnyeZZVLL6PXXh,24977424,"('2012-01-15', 2)",30,2.666666667,24,9,67,425562,555249.1429,1470848,11092,22.23849124,22.23849124,2.470943471,0.926603802,22.23849124,0
1KzxnMWo8RT7xguaLfqyHoS3AS3rp25PqV,1947047,"('2011-04-09', 28)",14,1.30952381,55,42,67,2290,8598.8,32827,371,1540.3,1540.3,36.67380952,28.00545455,1540.3,0
13zvAh3djJBHse1ifizwtCti9C4hynVxfe,25875638,"('2011-06-01', 4)",112,6.411764706,109,17,67,140293,292277.7333,1674228,1829,79.31,79.31,4.665294118,0.727614679,79.31,0
1NssVrXDNEuEhKBZFVSdKRXxLUDNEMQCGz,116228330,"('2015-01-26', 1)",57,4.181818182,46,11,67,238727,2530715,14802696,15547,54.82146025,54.86639259,0.609085699,0.146627718,51.85651166,0
1NLBH5uQaNcqfCmXNp5xY7HLpQHWWv3dMk,108675331,"('2011-05-27', 6)",162,3.056603774,162,53,67,62339.5,248404.1176,5136384,4691,797.44,797.44007,15.04603774,4.922469568,797.44007,0
1KRuDKF9kbttwTmecjp74e9pwAUKjvtBUx,3517609,"('2011-04-22', 7)",21,12,36,3,59,132727.5,132727.5,163775,101680,52.71,52.71,17.57,1.464166667,52.71,0
1AeZ1yqnEXeEtAS7BdvPztjWfyiuCJ9WmX,141468041,"('2011-06-03', 7)",72,4.5625,73,16,67,41060,125556.6,787712,2046,86.48,86.48,5.405,1.184657534,86.48,0
1GVwY5HCpdLRZZURR3ehyMgL7FJSWTaz8C,18804287,"('2011-06-14', 9)",146,13,299,23,67,12234,16631.45455,67401,0,323.7184583,323.7184583,14.07471558,1.082670429,323.7184583,0
1Dke3WCzGJBfLis14eYY6pqj6zJHZKsu5X,5768990,"('2011-06-10', 50)",37,1.04368932,215,206,67,2912,6720.070866,68280,0,15.36323636,15.36323636,0.074578817,0.071456913,15.36323636,0
1DQbfjuFMfGbDpfBpboaqygVpeUqNLKhx2,1417104,"('2011-06-06', 15)",13,1,36,36,67,6475.5,10171.54167,34043,847,46.04,46.04,1.278888889,1.278888889,46.04,0
15KnvtsJP88EkqpSYWTx3uCjwMQ9P8a3tH,3522110,"('2011-05-16', 6)",14,6.75,27,4,66,278046,590605,1477728,16041,0.52934133,0.52934133,0.132335333,0.019605234,0.52934133,0
1EkgnypYd3JnnUsAC5Wv6jj99gzveNYMNB,74529072,"('2013-04-18', 5)",20,2.25,18,8,66,281573,281573,563146,0,4.99704424,4.99704424,0.62463053,0.277613569,4.99704424,0
1EUtK1YfEkAs9g3KpTeDdWtRBncVoWTNVy,4467752,"('2011-05-21', 17)",42,3.9,117,30,65,4097,18518.03125,140238,0,49.28042235,49.28042235,1.642680745,0.421200191,49.28042235,0
1P3FAMS8PsyvC4PaKXzCm6iYqwzGdXooKX,26082648,"('2011-01-01', 60)",14,0.983606557,60,61,67,1336,37683,436351,0,2441.25,2441.251,36.61065574,37.22085,2233.251,0
1PwTgMoGDAzytfJFZvNzEzMeAAk7PhVT3e,202269822,"('2014-03-03', 4)",27,1.052631579,20,19,67,44387.5,6295587.929,87302336,2300,19.8372712,19.8372712,1.044066905,0.99186356,19.8372712,0
1LVYAk2cDNHJdxYqPyEbQBDCzem6aD3Z6H,11959475,"('2011-01-24', 20)",7,1.125,18,16,67,1993,2429,5744,424,15.3,15.3,0.95625,0.85,15.3,0
157kHSkGfguMaPCndEu3omAHuEfFQw1AHL,6403427,"('2011-05-18', 5)",56,4.894736842,93,19,67,13894,29682.06667,228759,1349,96.6,96.6,5.084210526,1.038709677,96.6,0
1ZTABNhD2bYDvFskVZGjwLrbEt8oZpy8g,59057060,"('2011-04-27', 2)",33,8,32,4,67,189095.5,189095.5,235985,142206,11643.01464,11643.01464,2910.753659,363.8442074,11643.01464,0
14cTGSeQdmBPVvFqNBdLC8Y854XqvuFMjf,93164861,"('2012-05-15', 5)",24,2.166666667,26,12,67,82953,1921909,8303262,1650,1.39869827,1.39869827,0.116558189,0.053796087,1.39869827,0
1KcXtfstnErv6xyS3kLYwLsAdYweinme8z,78747830,"('2011-06-20', 2)",22,7.666666667,23,3,61,71305,71305,121812,20798,3.07,3.07,1.023333333,0.133478261,3.07,0
1Dtt1Ds2bLeryEZF6vXzVaGymH28PhyoYX,5310400,"('2011-06-02', 9)",13,1,14,14,67,11788.5,22530.8,88318,3930,74.36,74.36,5.311428571,5.311428571,74.36,0
1DBqvqfLQV92yHJb43EatSDejJXM66JoeX,75495936,"('2011-05-25', 4)",24,5.5,33,6,67,7674.5,38534,169364,0,6.46,6.46,1.076666667,0.195757576,6.46,0
19CmGWG65LYHnD3i55psmYWvpcvdhbfDBm,59957529,"('2011-05-25', 3)",46,12.6,63,5,63,63546,11083034,33182078,3478,6.44983134,6.44983134,1.289966268,0.102378275,6.44983134,0
1MYeCVe9Z451WV4co5waVzZMFHugxqmKRe,10271408,"('2011-07-11', 12)",26,1.34375,43,32,67,16356.5,34460.44444,263651,0,8.13298477,8.13298477,0.254155774,0.189139181,8.13298477,0
13wca6HwXpDivPYKxaNtkHASiM9Tqn2yKW,7165176,"('2011-05-15', 3)",25,2.555555556,23,9,67,12001,59029,273877,602,188.15,188.15,20.90555556,8.180434783,188.15,0
18RQsiDP5U3y2tLF8W7T6sJyAHjUnpHb23,60034249,"('2011-05-21', 4)",31,1,30,30,67,11639,22468.625,83464,3399,31.6375463,31.6375463,1.054584877,1.054584877,31.6375463,0
1FXCXvaFkrizXA1ZR2U9vQhue9922MduNB,55147774,"('2011-06-09', 6)",91,6.75,108,16,67,9583,31415.15385,119536,1555,111.3757894,111.3757894,6.960986839,1.03125731,111.3757894,0
1MbYeWeJfmrRHRpjT77pRGgroFJPfpN9Y,1619641,"('2011-05-25', 8)",11,8,32,4,62,17484.5,17484.5,22987,11982,41.71,41.71,10.4275,1.3034375,41.71,0
1Mzwnm7ajVaQyKkpeFXvSHP9z9rFbeJuv7,18850,"('2011-01-22', 144)",1,1,72,72,66,0,65.205128,2315,0,36,36,0.5,0.5,36,0
1EZwQSmKSBtcJJNN5cjfBGoXYSj5GtUxiE,33242613,"('2011-06-06', 23)",16,1.15,23,20,67,5854.5,10753.25,31304,0,70.56,70.56,3.528,3.067826087,70.56,0
19WzrnZpaRL77cQn8c2kGUEuKM5vwbDHLi,2338869,"('2011-05-14', 28)",9,1.5625,25,16,67,436,34742.92857,429796,0,23.98,23.98,1.49875,0.9592,23.98,0
1EWqJkoaeu1PWyuVoRKMR7wp75cmqYVe8,526830,"('2010-09-27', 58)",5,1.205128205,47,39,67,0,610.347826,4831,0,255.05,255.05,6.53974359,5.426595745,255.05,0
1D7SSKdoD2vinxz7XV1HS7rLcdeCcA8BBC,38107616,"('2011-06-03', 3)",36,1.6875,27,16,67,61779.5,111761.7143,510859,3183,137.57,137.57,8.598125,5.095185185,137.57,0
1662cgefvUN99GhimJuBQS1wi3z3VJ9udL,47302899,"('2012-11-26', 2)",64,5.090909091,56,11,67,261852.5,346379.3,811916,14743,46.43546273,46.43546273,4.221405703,0.829204692,46.43546273,0
1PjS1ytV79E4LASAnd1KUr7Wt7HYxVY6g7,21516987,"('2011-06-03', 3)",42,10.5,42,4,67,51959.5,51959.5,59101,44818,42.94,42.94,10.735,1.022380952,42.94,0
1GdxNJuADuTBPL81VnExHCJSpAmoehX8Pz,140277949,"('2013-11-28', 4)",100,4.842105263,92,19,67,82169,6973522.8,21647258,8396,210.891964,210.892064,11.09957705,2.292305043,210.892064,0
1BQcZmFdJNiuGcDQPrvc4H774nf325kyXa,209541844,"('2013-01-31', 2)",43,3.7,37,10,63,1976329.5,2350760.5,4686356,711923,506,506.0001,50.6,13.67567838,506.0001,0
18wTioWUVHqcysR5HDoK8Rx4GyqUejhYcz,39623354,"('2012-07-27', 9)",20,3,24,8,67,14831.5,141606.625,1029765,0,8.22087953,8.22087953,1.027609941,0.342536647,8.22087953,0
18TKNbSLTrd3a2W8mtoH5uNzFhWRWNcuHU,161246735,"('2012-10-03', 9)",176,2.133333333,160,75,68,118858.5,864175.0769,21002758,232,1141.922293,1141.922901,14.58763058,6.831771328,1094.072293,0
1L4efbBXRGcmkUTLe7tAz8Th9b8yn3uMc2,1651584,"('2011-05-30', 7)",18,1,27,27,67,9886,19831.625,65871,804,14.59,14.59,0.54037037,0.54037037,14.59,0
1LoHaJgF4hAKMLgyz7zqjeJQ1NR8SrKRGC,104530973,"('2011-06-08', 3)",25,9,27,3,41,5923,10771,22710,3680,4.62,4.64002,1.54,0.171852593,4.64002,0
1CdrbxGpX5uC26z51rg1UYxboGgQz7UBPe,463638,"('2011-05-24', 22)",7,4.071428571,57,14,48,3129,4401.090909,12170,0,10400.04,10400.04,742.86,182.4568421,10400.04,0
1FTubD4NuLQp3rrGUBZJPdDxroVkDhUUyC,58100589,"('2011-06-20', 37)",15,2.105263158,40,19,67,422985,422985,422985,422985,117.698523,117.698523,6.194659103,2.942463074,117.698523,0
13UKWvFmJNfRESELoo6smKsuoEJYhMAkFt,7073824,"('2011-05-26', 4)",32,3.875,31,8,64,18159,38135.4,106451,2652,85.32,85.32,10.665,2.752258065,85.32,0
13sdkG1jFubL6XVHWqYLUYkPisHNXsyMLi,22603896,"('2011-06-11', 2)",24,1.8,18,10,67,51564,49186.66667,52666,43330,37.5,37.5,3.75,2.083333333,37.5,0
1PYyqpC1eHdxzciRn2PyQpMYetNxzYwghn,35594728,"('2011-05-30', 3)",92,5.055555556,91,18,67,41728.5,41974.1875,67449,6428,384.93,384.93,21.385,4.23,384.93,0
13ignD31FysQbaBBVJUzffcQoFxxEuEcbE,88000581,"('2012-02-26', 4)",43,2.933333333,44,15,67,329707,718048.0909,3075970,0,58.54660968,58.54661068,3.903107312,1.330604788,58.54661068,0
1MfsgefQZtad9ivzAiSWJUhJ1WBngG5eEJ,9093594,"('2011-05-26', 5)",25,1,26,26,67,13816,20206.38095,91028,879,120.3321,120.3321,4.628157692,4.628157692,120.3321,0
1J2qbib4wSZ6Rnb9XqMuwyN2j6XM9jCKyn,84040443,"('2012-04-19', 3)",206,5.714285714,200,35,67,67179.5,369770.3333,3450276,9253,504.9016652,504.9016652,14.42576186,2.524508326,504.9016652,0
17M2NkpVC8ERHwyTQcwfDxh53J1tD6HpAZ,60313958,"('2013-04-12', 2)",115,6.6875,107,16,67,48812,536785.2667,6542767,673,452.3,452.3,28.26875,4.227102804,452.3,0
1GVmhYq9M17qRtiC2N46cpB2WrchM1geeS,2404761,"('2011-05-17', 14)",27,10.09090909,111,11,38,10861,11895.66667,25873,0,2.76,2.76,0.250909091,0.024864865,2.76,0
18KvJ1NUa2Y94fAEdzbB1PMaMQCX3khAMq,196510522,"('2014-10-08', 25)",52,2.633333333,79,30,58,420786,2849538.2,16758777,1984,1246,1246,41.53333333,15.7721519,1246,0
1MFG3TkydddRrsxqFKEjRbU4XH3QBKqBtz,59468349,"('2011-05-16', 3)",92,18.8,94,5,66,52729,50777.5,56654,40998,30.46,30.46,6.092,0.324042553,30.46,0
